0
(6.946992350876902, 9.64208032239049)
(4.1455307259520735, 1.8807788543179327)
(3.7117820632194487, 2.263443127414795)
(3.599135350647291, 2.452398684465016)
(7.146382316053195, 9.126667148697852)
(4.884227925846433, 8.169898641260483)
(7.866019696653293, 0.9935854300799507)
(1.23190556212589, 9.21467688674317)
(2.5798182463748454, 7.033482920715026)
(0.6476861496576203, 8.844893606301437)
(0.05063360513332116, 7.300505234566592)
(8.188484594212824, 7.031413964560329)
(1.232292264764312, 6.720669959216947)
(1.7175187201085684, 1.6577897929888064)
(2.431467549146338, 0.4992957632590733)
(5.6789404727753645, 3.6412107692904394)
(2.630606344055959, 5.310677634907652)
(1.7646763293038181, 9.602927418248814)
(4.847862951423558, 8.489120856233736)
(0.4031225997251564, 3.142624205188953)
(7.126527555005544, 6.426953455151203)
(1.4848611443178439, 7.4565986482709405)
(2.375895534761916, 5.851288202054185)
(0.5163514696733218, 4.41809132916368)
(7.34954996666964, 6.3142857669485775)
(9.37702402527523, 7.01002211171213)
(0.6335804459484806, 3.0165143774915015)
(9.214554564225885, 7.601870307748735)
(4.644863473734158, 8.819577969735388)
(3.5144095685634014, 7.723518052718294)
(7.631684127978824, 4.763311462013327)
(6.0725233707303445, 3.7757416090285467)
(6.658094897093461, 0.22339058469373896)
(8.675748108188055, 4.086692585199634)
(0.21032801320556294, 4.602417399033878)
(9.910020585719678, 0.3530351392790343)
(5.936879950581044, 1.7007471717720812)
(2.797000745223177, 7.605526974243979)
(8.422212787131091, 4.596484247030201)
(8.823827197163505, 3.512521379628817)
(9.835570850189331, 7.357201064029056)
(1.4934632877627085, 6.809359410866316)
(4.049799974832887, 1.366406158327167)
(2.453325678146372, 9.436628378547269)
(4.095205679935718, 5.200900351086004)
(9.98326932341496, 9.579277777417783)
(5.576922395458479, 6.110569168945448)
(6.31896403474091, 1.4089446267980366)
(5.476334967989118, 7.265990530494239)
(2.4918864343606018, 7.061665018279419)
(6.583934872966268, 4.377194462552567)
(1.7452395858244696, 3.6598184819947654)
(0.8973076727139495, 8.002699276582383)
(1.7685069918496032, 5.897230651621415)
(1.1842021850256623, 8.667931543510969)
(5.776510390833655, 3.8555895862324974)
(8.72193362009523, 8.160306516392017)
(0.4675666216737784, 1.469444588192792)
(2.7773899338600283, 3.988505763348069)
(9.586306655200715, 0.14327093620592812)
(0.8725144531597828, 7.106503645198245)
(2.6741383143789044, 0.5114827011225231)
(2.165205981571936, 1.1441960731937195)
(0.5410030282692713, 9.814826909073528)
(3.958319531347505, 8.575016157047157)
(0.6438342390268881, 5.897971405186162)
(5.665251256586128, 7.403104127625415)
(9.577112723553912, 5.719734910752139)
(5.0556517194136275, 7.441450837752781)
(4.469370195749081, 2.837553141906586)
(3.0224080906465, 0.6643433882727079)
(1.0341876121320892, 6.033125646214783)
(1.993991250156486, 4.836727539173746)
(5.838729137394132, 3.7088657356011856)
(8.683968262566014, 0.2163515415036299)
(4.248128319823192, 1.3998833485276418)
(2.574695658193178, 4.143110418663783)
(7.868032083352221, 9.082309024880914)
(3.7824605919539134, 9.746496748333541)
(7.36002522491586, 3.4809950723066185)
(4.980482096667904, 0.18946287128766892)
(0.9112281043468862, 4.190902242569257)
(2.627212844277216, 8.307031589229638)
(7.934112724439304, 5.6063153395643965)
(4.0987462957374525, 7.17572837849657)
(3.6975285991790385, 8.954590356511712)
(7.090145991953731, 8.264929638595513)
(2.318248312242346, 5.9944526544348005)
(8.40405672522812, 6.755709656642466)
(7.040473636656943, 2.507839658559776)
(5.648007394786432, 2.5618518872677476)
(3.739013774408666, 5.071678702418108)
(6.521769203526404, 3.7256602821168294)
(8.367822698762106, 0.04040033956910882)
(7.680144348856857, 8.465141846313045)
(7.2622353978637015, 3.682947656198019)
(7.8905904841816525, 7.073897114325803)
(9.820151646928402, 5.799828603467862)
(8.468154406427464, 1.9560802186456905)
(8.843642787752874, 5.183653334203093)
**************************************************************
1
(0.25121881486505515, 9.93536752949568)
(7.237057769733973, 1.5718921680300846)
(6.471142886544317, 5.712473717281021)
(6.772835976464593, 6.599958267825057)
(2.9909188131935394, 9.05876802978847)
(9.50970122160497, 2.9657729377211983)
(4.286090130834374, 9.143024114969736)
(5.732803322128566, 3.714021089596393)
(8.424937341919476, 4.20798038944276)
(2.417226324334476, 9.294355145106012)
(8.98600204560539, 2.3819680871199234)
(5.9273669534042694, 5.861528378686927)
(2.3584390519445875, 3.0957854569880383)
(6.342064034259254, 3.2194664512141413)
(7.942878970623555, 4.338536917347621)
(3.4332559453440026, 3.2040825820653684)
(6.495929147333381, 5.527085086284595)
(4.294843698320965, 8.093099386195606)
(2.0620630654787386, 2.118751046639493)
(7.248248304594666, 1.6861351772469013)
(2.337130158994649, 3.8678341013765127)
(1.0565111289790607, 4.641121046695595)
(5.55204084805399, 2.3387789603493836)
(5.796867283302818, 4.070234100965882)
(2.214110384884056, 2.019428756392745)
(3.3385747181785552, 5.948302524632318)
(6.949447528326635, 6.777397620445063)
(5.017926264780639, 3.3359572072716226)
(1.802688546967457, 0.3935250784898847)
(4.530245636226216, 3.4864249306322193)
(8.030371051519952, 2.301700744476507)
(0.6739115874830204, 8.434236593050963)
(0.8143757249721473, 0.6629344424708528)
(1.9074052155584065, 0.1780281084707669)
(2.6204119585656938, 1.624728220136964)
(3.2492868992550994, 8.852167663816605)
(5.185748830922101, 6.663869494681942)
(7.6891491702873305, 5.86605397731809)
(9.837065325413741, 6.356288326530423)
(9.194698878504216, 7.482872561520708)
(7.851520330569029, 5.060969090775624)
(6.079970218326826, 0.30655366884700275)
(6.134875154995882, 3.4863528001133504)
(1.9345670722741048, 8.155383638404835)
(8.5923891009032, 5.0992062514797)
(1.2328954753443533, 4.849232004900577)
(1.3327184790526236, 4.5328478572218955)
(4.036500063531916, 7.810803413520338)
(1.2759196123050809, 9.619952314423186)
(9.218033979823087, 4.040043025068131)
(9.104784132962099, 8.74991067948818)
(5.5150997029288185, 1.0441451470269114)
(7.881730532184326, 4.486392658180918)
(7.931669976303654, 4.820119105108791)
(8.746732240791339, 4.8958131358104655)
(2.500528536095712, 2.1834295915778057)
(7.33772287108954, 4.142354977895151)
(4.194819420350459, 5.764638892481715)
(3.9613069495288733, 7.864669874559622)
(9.413804716371516, 7.527738864055788)
(3.5631280248670283, 6.171779775494528)
(1.5169106932514098, 7.39350228556485)
(8.410736864375359, 9.785344642638334)
(6.689646987121369, 8.759794633757927)
(1.7497029860586988, 4.15123660657615)
(3.301331154964293, 3.888267491283648)
(3.7846675351780523, 1.5863856546134847)
(0.17332026090927544, 6.925461882093624)
(9.20543609302923, 6.76041218302746)
(0.7571339669078392, 7.023850715542579)
(4.778646144276008, 1.0107920713616925)
(2.4620414793630574, 6.453903762703828)
(6.792597040134658, 9.50165325524445)
(0.34405991353696264, 3.6774203779127856)
(3.7212057541707844, 5.960167856056405)
(6.774633521534826, 9.085701838265942)
(9.42079888640379, 9.196100268236236)
(5.491384731640103, 5.1526115990206245)
(2.3916490991171235, 3.196743619238087)
(7.786192260612356, 4.6902983866432475)
(5.733632686664225, 8.63036734858518)
(9.512528392292936, 8.949301910023927)
(6.953616552975374, 9.015562911535543)
(9.050616846873531, 3.538436770846256)
(1.4367472936614, 5.542521894603301)
(9.622675006123057, 1.057247746295531)
(9.00353704465517, 9.165726217008544)
(8.211316668858215, 8.99112217028128)
(8.184248593881643, 6.638763296642924)
(8.727965916940336, 9.916316013994475)
(0.36537788867758714, 3.6221624497841853)
(9.21813303000231, 9.150010582580201)
(2.7307233299703193, 9.263325923322158)
(7.5989341807949895, 1.3808392361222532)
(5.3289714347437105, 2.3004072993297875)
(5.313922659634671, 6.567693675399209)
(3.3551287726357337, 0.9824520722604468)
(2.710096099790127, 3.351419825252855)
(6.567080197054822, 9.83862112309862)
(3.8877635055753013, 8.50248132963249)
**************************************************************
2
(6.315313948735279, 0.2058176725371652)
(0.46408788990632166, 4.081265310153752)
(2.710501999121866, 5.04471341780863)
(4.97208675018546, 1.4787757314797312)
(9.252203553300687, 5.916893705848851)
(1.8447552189461947, 3.918522909757014)
(1.8892476627280286, 2.2709627371121788)
(7.525687143112407, 3.7748382777799816)
(9.397737957534249, 0.1709699540771803)
(0.3186985328515779, 2.607537815068004)
(8.58489553093742, 0.616005729351019)
(3.2728053235462506, 5.821780908834018)
(2.9563297704407843, 8.757408679599024)
(1.6450943545779606, 4.743065824386639)
(6.923226443410866, 8.323251045187575)
(1.7922619459725486, 4.778355443250833)
(5.869635629726995, 4.8857431056917155)
(1.3537103125649042, 5.944038807841732)
(8.696220435023339, 9.34926480567638)
(0.3305345973757179, 3.9859495667472933)
(2.1928974311491256, 5.036554456480724)
(0.6256094203585882, 4.8619264078983875)
(1.845888883882565, 0.5560493613131268)
(4.537467494678893, 1.8734463506079346)
(0.11763528097823883, 5.578951537560661)
(0.5947774752294777, 8.121447158667268)
(2.8668315697695945, 2.821096840200963)
(2.2210159816544928, 3.249972426045966)
(7.127975798396447, 3.370715526654673)
(7.68478916571631, 9.289207462894582)
(8.794859453660555, 8.835987883375367)
(8.132897420164992, 6.9709893396881695)
(1.068046853181488, 4.853137204400526)
(7.862942097119429, 7.766226062165316)
(2.9976758799767333, 2.9189520176491635)
(6.357475431084345, 8.650880098989385)
(6.836460625706731, 4.136395768208061)
(2.6432033956140333, 0.8888204872923633)
(0.7821753996812997, 8.066933332688329)
(7.303937831452895, 5.390637267001564)
(1.1403466974905219, 9.560573305295756)
(8.538496463779108, 3.6154421223552635)
(7.446437811145168, 7.4580089016135975)
(7.560964424832761, 9.641047787037202)
(8.214918495645927, 3.3619104561830393)
(7.584590095324364, 8.174950629008892)
(0.9773964752059205, 4.70239796410681)
(4.578126442255863, 4.236095954052901)
(7.805160955920353, 7.017485411664131)
(0.0241244936620566, 4.477706796975753)
(3.9955362592127264, 1.3143861650126532)
(7.763638776414741, 2.4646756220962818)
(7.7733583021837855, 9.172993362600488)
(5.672503057831165, 1.9145558010568675)
(6.12327006696095, 8.758381437069476)
(2.87597475471959, 8.064773978917694)
(8.444122651446964, 9.048236448575304)
(6.443749307240099, 1.812257569222393)
(9.512588028823124, 5.095320352408934)
(2.0762380863420082, 8.914239152348905)
(2.8962486678747767, 3.1465917312337788)
(9.902030586706784, 9.379313558125979)
(8.134340180110097, 9.024084477330925)
(8.157385259017769, 6.347959335289701)
(5.153147788935928, 5.357629100183083)
(5.1756524819712375, 3.201082192892226)
(6.953242762215368, 9.544141671027628)
(1.7666829165433628, 0.31066038905811943)
(2.153560772601628, 3.1364579092998346)
(5.165060017369731, 3.5879179632135716)
(4.983380363185113, 8.938606950959084)
(3.38484747102336, 0.7233898316251985)
(3.439554681625532, 4.955792507763017)
(7.704728628355637, 1.6599564525739363)
(1.562342858535819, 1.3544934805574216)
(7.8952868358798, 6.7314268759365925)
(9.272597395370632, 4.49987079436638)
(7.008283846307515, 6.153061762365728)
(2.6353321396934226, 7.554784814819325)
(7.219053031779934, 6.365578442837734)
(6.729318551640691, 0.7478549497699172)
(1.8772155372287003, 5.4872621378107205)
(9.562652905235943, 7.5262394810843)
(7.527431371897446, 4.73703575511532)
(0.4910107822273324, 6.751314282859971)
(6.326935865587078, 2.366528241391972)
(2.10049039713478, 6.296043586516184)
(3.2717002351264046, 0.7508769858440134)
(2.3549105505103274, 1.9612351873844158)
(1.5406838210636176, 1.185216793687025)
(1.7072429916242515, 2.982766186718979)
(1.4213988679945389, 9.223041029170048)
(5.840905703129873, 4.312829982694839)
(6.785807418778413, 9.159188138242131)
(2.1897954114761986, 7.693070498153835)
(7.464805795115961, 5.228415752612081)
(2.6850606935743726, 9.759652286693088)
(1.3893774951713755, 8.685777314076606)
(6.800577902135549, 6.549275231573224)
(6.924064540490942, 8.167453570608574)
**************************************************************
